time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/clip_fraction
1369,4155392,2029,3033,0.23267927765846252,0.91249910145998,0.8565513491630554,0.019058784,0.15592603385448456,0.0003,0.6603999480605125,20280,-0.005839417455717921,0.2,0.166259765625
1369,4157440,2030,3035,0.5216790437698364,0.9095328122377395,0.7967249751091003,0.012079555,0.15556997060775757,0.0003,2.110100992769003,20290,-0.010111509017588106,0.2,0.1474609375
1369,4159488,2031,3036,1.272891640663147,0.9083109378814698,0.6982383131980896,0.013728773,0.156080961227417,0.0003,3.5484674662351607,20300,-0.007800133331329562,0.2,0.1701171875
1369,4161536,2032,3038,0.21391648054122925,0.9015378654003143,0.5557158589363098,0.016402654,0.15629129111766815,0.0003,0.8381701387465,20310,-0.0056821655482053755,0.2,0.155224609375
1369,4163584,2033,3039,0.547152578830719,0.8973665729165077,0.671694278717041,0.017489174,0.15694701671600342,0.0003,1.7238791026175022,20320,-0.011854784900788218,0.2,0.174169921875
1369,4165632,2034,3041,0.5955245494842529,0.8814964838325977,0.7664980292320251,0.012695204,0.15878264605998993,0.0003,1.1334224820137024,20330,-0.002914345223689452,0.2,0.20673828125
1369,4167680,2035,3042,0.25181102752685547,0.8692667968571186,0.9206018447875977,0.018798966,0.15858042240142822,0.0003,0.9318421889096499,20340,-0.010331275558564812,0.2,0.194677734375
1369,4169728,2036,3044,0.3333510458469391,0.8696724355220795,0.7511907815933228,0.012951887,0.15911772847175598,0.0003,1.2406685218214988,20350,-0.007485763402655721,0.2,0.184814453125
1369,4171776,2037,3045,0.4083540439605713,0.8673265919089317,0.7762883305549622,0.018207807,0.15853704512119293,0.0003,1.3002791315317155,20360,-0.012562776397680863,0.2,0.175390625
1369,4173824,2038,3047,0.21649689972400665,0.8658295817673206,0.4489023685455322,0.013080897,0.15913981199264526,0.0003,0.9782059494405985,20370,-0.008988710650010034,0.2,0.161962890625
1369,4175872,2039,3048,0.6272308826446533,0.8629339337348938,0.5411973595619202,0.017247325,0.1583167016506195,0.0003,1.284544088691473,20380,-0.006999085465213284,0.2,0.16884765625
1369,4177920,2040,3050,0.1463439017534256,0.8656328119337559,0.9119706153869629,0.0132967215,0.15868541598320007,0.0003,0.42409833539277314,20390,-0.006945635782903992,0.2,0.137353515625
1369,4179968,2041,3051,0.5746374130249023,0.8615192539989949,0.6864383220672607,0.013175404,0.15884825587272644,0.0003,1.3298428244888783,20400,-0.01016304970253259,0.2,0.167333984375
1369,4182016,2042,3053,0.48541688919067383,0.8568332314491272,0.6729573011398315,0.023229755,0.15946920216083527,0.0003,2.105161712318659,20410,-0.006923953272053041,0.2,0.194140625
1369,4184064,2043,3054,0.09577462822198868,0.8476631842553616,0.3694469928741455,0.013879218,0.16038382053375244,0.0003,0.3541156407445669,20420,-0.009073512538452632,0.2,0.168408203125
1369,4186112,2044,3056,0.26816245913505554,0.841012104600668,0.8001400828361511,0.014506346,0.16020044684410095,0.0003,1.0988099794834851,20430,-0.011420196091057733,0.2,0.173095703125
1369,4188160,2045,3057,0.16668790578842163,0.8434385605156421,0.8149840831756592,0.013074457,0.1599581092596054,0.0003,0.7205191131681203,20440,-0.008291654649656265,0.2,0.151708984375
1369,4190208,2046,3059,0.11110599339008331,0.8452765554189682,0.7586631774902344,0.020186983,0.1601930558681488,0.0003,0.6531055204570293,20450,-0.006179173866985366,0.2,0.188671875
1369,4192256,2047,3060,0.42552128434181213,0.8381194241344929,0.7155874371528625,0.01672379,0.16122962534427643,0.0003,2.147070823609829,20460,-0.008079812809592113,0.2,0.19189453125
1369,4194304,2048,3062,0.14148057997226715,0.8265619210898876,0.6996561288833618,0.01538334,0.16174107789993286,0.0003,0.42492633536458013,20470,-0.005303185916272923,0.2,0.150244140625
1369,4196352,2049,3063,1.0469368696212769,0.8167387850582599,0.673423707485199,0.012731192,0.16321289539337158,0.0003,2.528627146780491,20480,-0.008336906036129221,0.2,0.126416015625
1369,4198400,2050,3065,0.24091698229312897,0.8044508263468743,0.5826318264007568,0.017936032,0.16360221803188324,0.0003,1.5464691564440727,20490,-0.0054710255179088564,0.2,0.20224609375
1369,4200448,2051,3066,1.4214140176773071,0.8062724962830543,0.6266984343528748,0.013596775,0.16308486461639404,0.0003,4.673638005554676,20500,-0.010638104117242619,0.2,0.1970703125
1369,4202496,2052,3068,0.1910458654165268,0.8103350311517715,0.8447892665863037,0.012704329,0.1632598638534546,0.0003,0.7268871255218983,20510,-0.0012166007101768628,0.2,0.149609375
1369,4204544,2053,3069,0.11826644837856293,0.8096952416002751,0.898327112197876,0.013055094,0.1631905734539032,0.0003,0.3545691898092628,20520,-0.004664450290147215,0.2,0.171826171875
1369,4206592,2054,3071,1.5658323764801025,0.8085072971880436,0.6010156869888306,0.014967446,0.16341587901115417,0.0003,2.6356665026396513,20530,-0.012714926793705672,0.2,0.14404296875
1369,4208640,2055,3072,0.14752215147018433,0.8091146357357502,0.6881202459335327,0.01952518,0.16301891207695007,0.0003,0.6426118819043041,20540,-0.0067996119934832676,0.2,0.18544921875
1369,4210688,2056,3074,0.20657950639724731,0.8079968430101871,0.5952509641647339,0.017545993,0.16375170648097992,0.0003,0.7537213519215584,20550,-0.006925486051477492,0.2,0.1833984375
1369,4212736,2057,3075,1.2660229206085205,0.8017092265188694,0.5962857604026794,0.016171591,0.16427499055862427,0.0003,3.0851615592837334,20560,-0.006920893237111159,0.2,0.131640625
1369,4214784,2058,3077,0.24357056617736816,0.8004985153675079,0.6147221326828003,0.012956245,0.1637820601463318,0.0003,1.9194143638014793,20570,-0.005318321194499731,0.2,0.136328125
1369,4216832,2059,3078,0.26762664318084717,0.8035251833498478,0.7778308987617493,0.015979126,0.16391363739967346,0.0003,1.7492729395627975,20580,-0.010046472697285935,0.2,0.17626953125
1369,4218880,2060,3080,0.08481024950742722,0.8066682614386081,0.8461286425590515,0.016192812,0.16318130493164062,0.0003,0.44932764396071434,20590,-0.007931113519589417,0.2,0.16708984375
1369,4220928,2061,3081,0.15698079764842987,0.8117412321269513,0.8625214695930481,0.014757925,0.16247737407684326,0.0003,0.6992998041212559,20600,-0.010088217083830387,0.2,0.1517578125
1369,4222976,2062,3083,0.36738812923431396,0.8139921814203263,0.6104555130004883,0.016195029,0.16272197663784027,0.0003,1.6659418284893035,20610,-0.007931970269419253,0.2,0.1603515625
1369,4225024,2063,3084,0.04733052849769592,0.8111241854727268,0.8945774435997009,0.021236014,0.16306868195533752,0.0003,0.24604254830628633,20620,-0.011760435113683344,0.2,0.1720703125
1369,4227072,2064,3086,0.6201009750366211,0.8073964260518551,0.7588754296302795,0.024476696,0.1634456217288971,0.0003,1.792783160507679,20630,-0.008150305738672614,0.2,0.17431640625
1369,4229120,2065,3087,0.23047690093517303,0.8021025471389294,0.788077712059021,0.015396331,0.16383042931556702,0.0003,0.7528329275548458,20640,-0.009664752558455803,0.2,0.155126953125
1369,4231168,2066,3089,0.34659165143966675,0.8048347301781178,0.7593429088592529,0.010141101,0.1630038619041443,0.0003,1.3737284250557422,20650,-0.010198787681292742,0.2,0.13427734375
1369,4233216,2067,3090,1.3488104343414307,0.80892279073596,0.40523409843444824,0.015824853,0.16351351141929626,0.0003,3.866336500644684,20660,-0.0034903943655081094,0.2,0.201171875
1369,4235264,2068,3092,0.6702484488487244,0.8057624943554401,0.7265384197235107,0.016328998,0.16337601840496063,0.0003,2.2779789723455908,20670,-0.006801495450781658,0.2,0.184521484375
1369,4237312,2069,3093,0.7221189141273499,0.8083036698400974,0.6518102884292603,0.014922699,0.16324032843112946,0.0003,1.6158095851540566,20680,-0.0011007186636561527,0.2,0.15693359375
1369,4239360,2070,3095,0.41192135214805603,0.8084364682435989,0.5845774412155151,0.016449597,0.16304174065589905,0.0003,3.094049979746342,20690,-0.009208962932461873,0.2,0.160498046875
1369,4241408,2071,3096,0.3572578728199005,0.8105239398777485,0.7104814648628235,0.015611893,0.16341353952884674,0.0003,2.4670864157378674,20700,-0.014861422625835985,0.2,0.1759765625
1369,4243456,2072,3098,0.29355326294898987,0.8127641215920448,0.5232948064804077,0.018960487,0.16271930932998657,0.0003,1.3805127009749412,20710,-0.0077035781723679975,0.2,0.161279296875
1369,4245504,2073,3099,1.0605037212371826,0.818001376092434,0.5520321130752563,0.010397034,0.16249193251132965,0.0003,2.065314330160618,20720,-0.00949687347165309,0.2,0.150439453125
1369,4247552,2074,3101,0.3388682007789612,0.8228091076016426,0.7096892595291138,0.015192296,0.16169188916683197,0.0003,1.7450704138725996,20730,-0.0060549803863978015,0.2,0.16552734375
1369,4249600,2075,3102,0.22802790999412537,0.8255152441561222,0.8941778540611267,0.016971208,0.16216279566287994,0.0003,1.1304024957120418,20740,-0.008440045232418925,0.2,0.16416015625
1369,4251648,2076,3104,0.09741830825805664,0.8275999553501606,0.8794601559638977,0.018558875,0.1611059308052063,0.0003,0.37712379060685636,20750,-0.010593098131357693,0.2,0.165673828125
1369,4253696,2077,3105,0.8091608285903931,0.8379554554820061,0.7420626878738403,0.019710273,0.1603604555130005,0.0003,2.18000715225935,20760,-0.01146798541303724,0.2,0.172021484375
1369,4255744,2078,3107,0.2597459852695465,0.8415884628891945,0.21749496459960938,0.0130000375,0.1604955494403839,0.0003,1.2348174914717673,20770,-0.006235638976795599,0.2,0.138818359375
1369,4257792,2079,3108,0.7732588648796082,0.8436533138155937,0.7160906791687012,0.01709368,0.15973572432994843,0.0003,2.2341274239122866,20780,-0.015202575727016665,0.2,0.194921875
1369,4259840,2080,3110,0.3930555284023285,0.8483084961771965,0.6234534382820129,0.01658846,0.1600409746170044,0.0003,2.247559033334255,20790,-0.012302714335964993,0.2,0.1560546875
1369,4261888,2081,3111,0.5413975715637207,0.8523170843720436,0.35281163454055786,0.01593559,0.1588665246963501,0.0003,2.4681779704988003,20800,-0.0018437224149238317,0.2,0.139404296875
1369,4263936,2082,3113,0.19492214918136597,0.8591315977275371,0.8931248188018799,0.015034212,0.15910376608371735,0.0003,0.6748402811586857,20810,-0.001192614619503729,0.2,0.144482421875
1369,4265984,2083,3114,0.2081783562898636,0.8508685544133187,0.7669503688812256,0.016245272,0.15999600291252136,0.0003,1.8139997962862253,20820,-0.0005067716265330091,0.2,0.153271484375
1369,4268032,2084,3116,0.15986451506614685,0.8449991092085838,0.6026498079299927,0.018641949,0.16027507185935974,0.0003,1.5532701034098864,20830,-0.0072811240272130815,0.2,0.160888671875
1369,4270080,2085,3117,0.18552984297275543,0.8373716294765472,0.8615986108779907,0.021696677,0.1614277958869934,0.0003,0.5521946353837848,20840,-0.011325367289828137,0.2,0.201953125
1369,4272128,2086,3119,0.3396086096763611,0.824964913725853,0.48844170570373535,0.017588627,0.16233205795288086,0.0003,1.8771608635783195,20850,-0.014543202688219025,0.2,0.158984375
1369,4274176,2087,3120,0.6401637196540833,0.8202525816857815,0.8425679206848145,0.013620625,0.16189296543598175,0.0003,2.2354414254426955,20860,-0.005560954785323702,0.2,0.146728515625
1369,4276224,2088,3122,0.3195074796676636,0.8195741608738899,0.9198734760284424,0.01811434,0.16267961263656616,0.0003,1.0292126171290874,20870,-0.00910783794533927,0.2,0.1890625
1369,4278272,2089,3123,0.5145915746688843,0.8163344599306583,0.8865602016448975,0.014090045,0.16272610425949097,0.0003,1.6064849823713303,20880,-0.013216854329220951,0.2,0.1833984375
1369,4280320,2090,3125,0.14343492686748505,0.8119968943297863,0.8808183073997498,0.013330273,0.1638978272676468,0.0003,0.6864252304658294,20890,-0.011958203284302726,0.2,0.14931640625
1369,4282368,2091,3126,0.44848012924194336,0.7985503815114499,0.6690883040428162,0.011087045,0.1648099720478058,0.0003,2.9343113511800767,20900,-0.004556953787687235,0.2,0.135888671875
1369,4284416,2092,3128,0.3596707880496979,0.7996169321238995,0.6633036136627197,0.015373023,0.16349656879901886,0.0003,1.0017678178846836,20910,-0.008999737276462838,0.2,0.16240234375
1369,4286464,2093,3129,0.31765374541282654,0.8112388134002686,0.41337043046951294,0.0146628935,0.16318246722221375,0.0003,1.2472084686160088,20920,-0.007426975073758513,0.2,0.15869140625
1369,4288512,2094,3131,0.856598436832428,0.8091206066310406,0.650032639503479,0.01322728,0.16440246999263763,0.0003,2.6997429713606835,20930,-0.008743470342596992,0.2,0.15908203125
1369,4290560,2095,3132,0.9481577277183533,0.8012140065431594,0.46945685148239136,0.018820148,0.16426706314086914,0.0003,1.7726595632731914,20940,-0.008575617808673996,0.2,0.1853515625
1369,4292608,2096,3134,0.3218741714954376,0.8078331299126148,0.7252663969993591,0.022033287,0.1631852388381958,0.0003,1.6002467069774866,20950,-0.010565105534624308,0.2,0.201513671875
1369,4294656,2097,3135,0.25228753685951233,0.8181150630116463,0.8496752977371216,0.018415514,0.16258108615875244,0.0003,0.9628550983965397,20960,-0.010917625826550648,0.2,0.190625
1369,4296704,2098,3137,0.33920401334762573,0.8238272674381732,0.734066367149353,0.015476523,0.16211161017417908,0.0003,0.8489622466266156,20970,-0.005382181709865108,0.2,0.129931640625
1369,4298752,2099,3138,0.8888824582099915,0.8243041343986988,0.6324127912521362,0.01660005,0.16218143701553345,0.0003,2.9035917088389396,20980,-0.010270218201912939,0.2,0.173828125
1369,4300800,2100,3140,0.6686901450157166,0.818575955927372,0.7084177732467651,0.027296934,0.16318170726299286,0.0003,1.0293114867061377,20990,0.00039063295989762994,0.2,0.2771484375
1369,4302848,2101,3141,0.23204056918621063,0.8174183495342732,0.7598225474357605,0.024588425,0.1623782217502594,0.0003,0.6441112540662288,21000,-0.004387436585966497,0.2,0.187548828125
1369,4304896,2102,3143,0.4879728853702545,0.8277305610477924,0.37486332654953003,0.00947726,0.1614111363887787,0.0003,1.413515841960907,21010,0.0010569605918135494,0.2,0.20166015625
1369,4306944,2103,3144,1.5499358177185059,0.8344962053000927,0.47553712129592896,0.014445381,0.16157126426696777,0.0003,3.6475815668702127,21020,-0.003501123725436628,0.2,0.12421875
1369,4308992,2104,3146,0.32622426748275757,0.8380915798246861,0.8399505019187927,0.013281953,0.16093972325325012,0.0003,1.387861679494381,21030,-0.006860151450382546,0.2,0.18896484375
1369,4311040,2105,3147,1.1070287227630615,0.8477610491216183,0.7785872220993042,0.0109487735,0.16021621227264404,0.0003,3.0789510510861873,21040,-0.0050062570866430175,0.2,0.119384765625
1369,4313088,2106,3149,0.5256129503250122,0.8536003418266773,0.6190612316131592,0.025256872,0.16005009412765503,0.0003,2.3691951081156732,21050,-0.006757759075844661,0.2,0.1888671875
1369,4315136,2107,3150,1.7966530323028564,0.8569422245025635,0.509607195854187,0.017312018,0.15961867570877075,0.0003,5.400093719363213,21060,-0.010449151188367978,0.2,0.174267578125
1369,4317184,2108,3152,0.2749650478363037,0.8632696442306041,0.7345030307769775,0.01912292,0.1591966450214386,0.0003,1.687259963899851,21070,-0.002813902130583301,0.2,0.136083984375
1369,4319232,2109,3153,0.7279406785964966,0.8649192012846469,0.6799572706222534,0.016432138,0.15929454565048218,0.0003,2.1050590582191946,21080,-0.008687300022575072,0.2,0.1658203125
1369,4321280,2110,3155,0.33611810207366943,0.8606153853237629,0.4387664794921875,0.014345318,0.16018328070640564,0.0003,0.8596730176359415,21090,-0.0049004634725861255,0.2,0.184375
1369,4323328,2111,3156,1.2277692556381226,0.8496375568211079,0.6302874088287354,0.012986098,0.16097694635391235,0.0003,3.633722235262394,21100,-0.0012983406282728537,0.2,0.162548828125
1369,4325376,2112,3158,0.233045756816864,0.8398687250912189,0.28553736209869385,0.015192854,0.16140802204608917,0.0003,1.6907029140740633,21110,-0.001848704504664056,0.2,0.15517578125
1369,4327424,2113,3159,1.0840063095092773,0.8391212947666645,0.6855982542037964,0.016358728,0.16074210405349731,0.0003,2.3948644623160362,21120,-0.012853914534207433,0.2,0.16884765625
1369,4329472,2114,3161,0.06588098406791687,0.8468143366277218,0.8863941431045532,0.016487166,0.15995602309703827,0.0003,0.2621975690126419,21130,-0.011796118906931951,0.2,0.168017578125
1369,4331520,2115,3163,0.07561255991458893,0.8495073236525059,0.841329038143158,0.01493663,0.16036486625671387,0.0003,0.47958023715764286,21140,-0.002747271183761768,0.2,0.16103515625
1369,4333568,2116,3164,0.28464561700820923,0.8463706523180008,0.5524963140487671,0.018656187,0.16062404215335846,0.0003,0.767270029336214,21150,-0.005651059781666845,0.2,0.160009765625
1369,4335616,2117,3165,1.0778427124023438,0.8438367135822773,0.4642722010612488,0.013181109,0.16080310940742493,0.0003,2.8468751929700375,21160,-0.006865491031203419,0.2,0.1388671875
1369,4337664,2118,3167,0.10389026999473572,0.8413022555410862,0.8913400769233704,0.018652003,0.16084615886211395,0.0003,0.3543525835499167,21170,-0.003691587457433343,0.2,0.191259765625
1369,4339712,2119,3169,0.789579451084137,0.841763722896576,0.7045072317123413,0.0120027205,0.16126292943954468,0.0003,3.108612733334303,21180,-0.008988995589606929,0.2,0.1587890625
1369,4341760,2120,3170,0.35239726305007935,0.8440228797495365,0.5288302898406982,0.02104902,0.15993623435497284,0.0003,1.7441888272762298,21190,-0.012700835900614039,0.2,0.178759765625
1369,4343808,2121,3172,0.5078806281089783,0.8568969175219536,0.8054086565971375,0.011209169,0.1592487394809723,0.0003,1.3899189248681068,21200,-0.003056112039485015,0.2,0.15556640625
1369,4345856,2122,3173,0.22285689413547516,0.8619850151240825,0.8452363610267639,0.014212736,0.15876933932304382,0.0003,0.766273633390665,21210,-0.01165663914871402,0.2,0.180859375
1369,4347904,2123,3175,0.5035959482192993,0.8570487841963768,0.5103087425231934,0.023872063,0.15997925400733948,0.0003,2.4595764465630054,21220,-0.005147373379440978,0.2,0.158984375
1369,4349952,2124,3176,0.1552838683128357,0.8526278965175151,0.7539705038070679,0.01811527,0.1588297188282013,0.0003,0.4993388272821903,21230,-0.009027241740841418,0.2,0.195849609375
1369,4352000,2125,3178,0.1889776736497879,0.8653856888413429,0.7615300416946411,0.013897138,0.15794852375984192,0.0003,0.6827035952359438,21240,-0.008980756025994196,0.2,0.191357421875
1369,4354048,2126,3179,0.9455633163452148,0.8798554591834545,0.5992870330810547,0.020667909,0.1566893309354782,0.0003,2.269582287967205,21250,-0.010226240850170144,0.2,0.180419921875
1369,4356096,2127,3181,0.18768775463104248,0.8837046571075916,0.9024182558059692,0.013018591,0.15754196047782898,0.0003,0.6136176578700543,21260,-0.012378146743867547,0.2,0.1943359375
1369,4358144,2128,3182,0.23068355023860931,0.8784324824810028,0.8657434582710266,0.015688796,0.15740616619586945,0.0003,0.7668475151062012,21270,-0.011166543926810846,0.2,0.157470703125
1369,4360192,2129,3184,0.4345092475414276,0.8857731640338897,0.5542917847633362,0.017779678,0.15642081201076508,0.0003,1.4542404472827912,21280,-0.008068264066241681,0.2,0.14912109375
1369,4362240,2130,3185,0.6410425901412964,0.8899930283427239,0.7796862721443176,0.024959678,0.15718364715576172,0.0003,2.0759965009987353,21290,-0.006862509128404781,0.2,0.206591796875
1369,4364288,2131,3187,0.9279979467391968,0.8827008351683616,0.5961593389511108,0.015528355,0.15718171000480652,0.0003,3.0357299514114855,21300,-0.008151036250637844,0.2,0.159912109375
1369,4366336,2132,3188,0.6473208069801331,0.8782314538955689,0.7030885219573975,0.018251343,0.15785816311836243,0.0003,1.6086587131023407,21310,-0.008166877657640726,0.2,0.14716796875
1369,4368384,2133,3190,0.3465607464313507,0.8772585928440094,0.7178345918655396,0.017901082,0.15711358189582825,0.0003,1.6403254240751266,21320,-0.005753892402572092,0.2,0.16923828125
1369,4370432,2134,3191,0.32308313250541687,0.8892634518444538,0.8214402794837952,0.013106548,0.15646713972091675,0.0003,1.2477723971009254,21330,-0.006051548346295022,0.2,0.17900390625
1369,4372480,2135,3193,0.9129927158355713,0.8916392914950848,0.6927193999290466,0.01597676,0.15706679224967957,0.0003,2.363803290575743,21340,-0.005993960122577846,0.2,0.15244140625
1369,4374528,2136,3194,0.19283650815486908,0.8904932349920273,0.8114188313484192,0.011958063,0.15601111948490143,0.0003,0.9275482900440692,21350,-0.006694448244525119,0.2,0.152294921875
1369,4376576,2137,3196,0.659792423248291,0.895889887958765,0.5483161211013794,0.014958285,0.15645572543144226,0.0003,2.3075517252087594,21360,-0.011399151920340956,0.2,0.18740234375
1369,4378624,2138,3197,0.29991501569747925,0.8879381969571114,0.37440168857574463,0.027896086,0.15719124674797058,0.0003,1.6513000320643187,21370,-0.013228937663370743,0.2,0.21083984375
1369,4380672,2139,3199,1.025391697883606,0.8868019409477711,0.8068921566009521,0.020717632,0.15680557489395142,0.0003,1.8553386799991132,21380,-0.005087026208639145,0.2,0.1955078125
1369,4382720,2140,3200,0.3920806050300598,0.8895133927464485,0.7358721494674683,0.012797855,0.1571461260318756,0.0003,1.8249700866639613,21390,-0.009211712298565544,0.2,0.156689453125
1369,4384768,2141,3202,1.2734777927398682,0.8810547485947609,0.5318775177001953,0.01958562,0.15842686593532562,0.0003,3.041104628145695,21400,-0.0015055501542519778,0.2,0.2087890625
1369,4386816,2142,3203,0.4526089131832123,0.8670083373785019,0.6070770025253296,0.015405798,0.15901583433151245,0.0003,2.07275850251317,21410,-0.005201807915000245,0.2,0.205126953125
1369,4388864,2143,3205,0.405597984790802,0.8574544221162796,0.7276513576507568,0.012794604,0.15989142656326294,0.0003,1.6975427106022836,21420,-0.00645727836235892,0.2,0.160498046875
1369,4390912,2144,3206,0.1187225729227066,0.8460690580308438,0.7353029847145081,0.018324735,0.16082876920700073,0.0003,0.4449620837345719,21430,-0.009544168805587106,0.2,0.15986328125
1369,4392960,2145,3208,0.08248782157897949,0.8414718829095363,0.859634280204773,0.018537926,0.16030023992061615,0.0003,0.20253939218819142,21440,-0.009849323704838753,0.2,0.18984375
1369,4395008,2146,3209,0.07478414475917816,0.8466156661510468,0.9065739512443542,0.0125328,0.159938782453537,0.0003,0.4787850672379136,21450,-0.010228871274739504,0.2,0.15830078125
1369,4397056,2147,3211,0.28958290815353394,0.8535827577114106,0.8580158948898315,0.017619664,0.15941691398620605,0.0003,0.6917582917958498,21460,-0.0020569223444908856,0.2,0.18310546875
1369,4399104,2148,3212,1.4039925336837769,0.8565659061074257,0.7991697192192078,0.015945679,0.1593928039073944,0.0003,3.203978458046913,21470,-0.006247583837830461,0.2,0.16279296875
1369,4401152,2149,3214,0.22863662242889404,0.8564199186861515,0.7658408880233765,0.013700277,0.15931865572929382,0.0003,1.2685583263635636,21480,-0.0026882627280429006,0.2,0.1353515625
1369,4403200,2150,3215,1.776200294494629,0.8554663240909577,0.592290997505188,0.018074736,0.15986570715904236,0.0003,3.3697735875844956,21490,-0.012122436758363619,0.2,0.175732421875
1369,4405248,2151,3217,2.0808160305023193,0.8500810667872429,0.6596648693084717,0.013245797,0.16013726592063904,0.0003,3.296256849169731,21500,-0.00862707897904329,0.2,0.12451171875
1369,4407296,2152,3218,0.16481876373291016,0.8478777594864368,0.8694218397140503,0.014514736,0.15973758697509766,0.0003,0.6185213048011065,21510,-0.003636069968342781,0.2,0.147119140625
1369,4409344,2153,3220,0.2780880928039551,0.8521240249276161,0.10079258680343628,0.02047421,0.15944921970367432,0.0003,1.1289652690291405,21520,-0.005312493810197339,0.2,0.185546875
1369,4411392,2154,3221,0.732174813747406,0.8463535562157631,0.8584941625595093,0.016122567,0.1609976589679718,0.0003,1.488502475991845,21530,-0.013466799058369361,0.2,0.176171875
1369,4413440,2155,3223,0.12768861651420593,0.8289952747523784,0.45224714279174805,0.02137195,0.16169682145118713,0.0003,0.47490324415266516,21540,-0.009721679502399638,0.2,0.156298828125
1369,4415488,2156,3224,1.0206503868103027,0.8271543212234974,0.5905576944351196,0.01343786,0.16116589307785034,0.0003,2.07709788531065,21550,-0.008216736669419333,0.2,0.14736328125
1369,4417536,2157,3226,0.2475043386220932,0.8382059887051583,0.6288948059082031,0.014270762,0.16010111570358276,0.0003,1.7731504537165166,21560,-0.007225212216144428,0.2,0.138134765625
1369,4419584,2158,3227,0.8293395638465881,0.8443383254110813,0.6618288159370422,0.015550883,0.16024848818778992,0.0003,1.348520650714636,21570,-0.012256684733438305,0.2,0.16630859375
1369,4421632,2159,3229,0.18282604217529297,0.8469151183962822,0.8681558966636658,0.01466685,0.15972566604614258,0.0003,0.597663764283061,21580,-0.008561602217378094,0.2,0.125537109375
1369,4423680,2160,3230,0.1874411255121231,0.851485462486744,0.7659132480621338,0.016694374,0.15949860215187073,0.0003,0.7194860402494669,21590,-0.007940281322225929,0.2,0.14501953125
1369,4425728,2161,3232,1.8330949544906616,0.8474492080509662,0.29670846462249756,0.014526792,0.1603269875049591,0.0003,3.887668304145336,21600,-0.009911286312853918,0.2,0.164306640625
1369,4427776,2162,3233,0.6166585087776184,0.845349808037281,0.545255184173584,0.018995203,0.1597568839788437,0.0003,1.5959333829581737,21610,-0.010442599467933179,0.2,0.203076171875
1369,4429824,2163,3235,0.7376427054405212,0.8514314219355583,0.46158260107040405,0.019659892,0.15963490307331085,0.0003,2.3667761221528054,21620,-0.016072097327560188,0.2,0.178662109375
1369,4431872,2164,3236,0.689012885093689,0.8546116687357426,0.7667153477668762,0.02512763,0.15900248289108276,0.0003,2.5379880517721176,21630,-0.010385069219046273,0.2,0.221630859375
1369,4433920,2165,3238,0.22071334719657898,0.8650303848087788,0.8451927900314331,0.014279319,0.15806517004966736,0.0003,1.230916604399681,21640,-0.0049247934541199355,0.2,0.16201171875
1369,4435968,2166,3239,0.7913697957992554,0.8721407726407051,0.767372727394104,0.022340277,0.15833613276481628,0.0003,1.11798274256289,21650,-0.0029348199750529602,0.2,0.207861328125
1369,4438016,2167,3241,0.20852045714855194,0.8775298058986664,0.8165547251701355,0.015206541,0.15715062618255615,0.0003,0.585864182189107,21660,-0.008960414613829926,0.2,0.146240234375
1369,4440064,2168,3242,0.7047419548034668,0.8898608468472957,0.49926280975341797,0.021602502,0.1566641926765442,0.0003,3.240357381105423,21670,-0.008717043697834015,0.2,0.184765625
1369,4442112,2169,3244,0.4864221215248108,0.889037337899208,0.42599332332611084,0.016215887,0.15718217194080353,0.0003,1.4444334592670203,21680,-0.0071021693525835875,0.2,0.16171875
1369,4444160,2170,3245,0.8269627690315247,0.8848698973655701,0.3977978825569153,0.012388101,0.15727019309997559,0.0003,2.242034615576267,21690,-0.00409290570532903,0.2,0.146533203125
1369,4446208,2171,3247,0.09099628031253815,0.8877560079097748,0.8747961521148682,0.014632309,0.1566506028175354,0.0003,0.2854313958436251,21700,-0.00876192052674014,0.2,0.161279296875
1369,4448256,2172,3248,1.4602307081222534,0.8930635616183281,0.26074302196502686,0.014291056,0.156345397233963,0.0003,3.0992873802781107,21710,-0.011020564279169776,0.2,0.143359375
1369,4450304,2173,3250,0.21558308601379395,0.8931759037077427,0.8949757814407349,0.020768303,0.15655003488063812,0.0003,0.49727825056761504,21720,-0.00697877973143477,0.2,0.1748046875
1369,4452352,2174,3252,0.09026098996400833,0.8889369316399097,0.8911478519439697,0.015176075,0.15727229416370392,0.0003,0.39880944583565,21730,-0.009447429183637723,0.2,0.16044921875
1369,4454400,2175,3253,0.10391456633806229,0.8720454655587673,0.011410295963287354,0.016501348,0.15928030014038086,0.0003,0.6492823971435427,21740,-0.006174901509075426,0.2,0.20361328125
1369,4456448,2176,3255,0.4663330614566803,0.8523143425583839,0.6591689586639404,0.015691634,0.16000470519065857,0.0003,2.0675950586795806,21750,-0.006929454603232443,0.2,0.167041015625
1369,4458496,2177,3256,0.2766892910003662,0.8457421027123928,0.7480434775352478,0.024554234,0.1601894348859787,0.0003,0.8981839705258607,21760,-0.006526075711008161,0.2,0.156787109375
1369,4460544,2178,3258,0.6697948575019836,0.8424904637038708,0.6011233329772949,0.01919499,0.1606610119342804,0.0003,1.8203955173492432,21770,-0.00494274141092319,0.2,0.182421875
